cell_id,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,NDVI,NDBI,NDWI,BSI,VV,VH,VH_VV_diff_db,ghs_built,viirs_radiance,elevacion,pendiente_grados,poblacion,vias_long_m,dist_via_principal_m,n_edificios,area_total_m2,area_media_m2,area_std_m2,compacidad_media,es_positivo,es_negativo,etiqueta,centroid_x_utm,centroid_y_utm
8516,0.0458,0.08,0.0713,0.1219,0.2302,0.2686,0.2774,0.3139,0.2729,0.1508,0.5910525,-0.0081773605,-0.55232227,0.031465385,-8.49681363952188,-14.70327174317915,-6.206458103657269,0,31.772919,5.937638,1.8311683,37.16909,0.0,1573.057896099496,0.0,0.0,0.0,0.0,0.0,False,False,,450648.27082237665,1152347.7220254836
8517,0.0474,0.073,0.0727,0.1316,0.2177,0.2566,0.2593,0.2916,0.2886,0.1742,0.5620482,0.053476922,-0.56063795,0.08173653,-9.337119023724659,-14.386136369914066,-5.049017346189407,0,31.772919,4.84953,2.4051056,36.867317,0.0,1638.3911825028827,0.0,0.0,0.0,0.0,0.0,False,False,,450648.27082237665,1152447.7220254836
8518,0.0593,0.0774,0.0851,0.1347,0.2331,0.2764,0.2793,0.3204,0.2763,0.1672,0.53293085,-0.0053995517,-0.56602186,0.032571424,-9.338068721600632,-15.496527196239692,-6.15845847463906,0,13.038942,4.9473352,0.8398803,33.949867,0.0,1705.0857739347598,0.0,0.0,0.0,0.0,0.0,False,False,,450648.27082237665,1152547.7220254836
8519,0.04775,0.0752,0.06855,0.12685,0.20735,0.23585,0.24505,0.2727,0.2605,0.1507,0.5628188,0.030560805,-0.53036684,0.058293793,-9.342000954064023,-14.460335089025634,-5.118334134961611,665,36.00128,11.889229,1.6965961,36.373802,204.22012950108765,253.62525571425846,0.0,0.0,0.0,0.0,0.0,False,False,,450748.27082237665,1149147.7220254836
8520,0.09765,0.1347,0.16685,0.22015,0.2912,0.32265,0.31775,0.3632,0.40505,0.30725,0.31139085,0.1207803,-0.4045751,0.15851313,-13.839517796860576,-19.535456390878736,-5.695938594018159,1247,36.00128,7.8332763,1.3615258,65.07189,126.27759916929764,271.6461671848027,1.0,274.6612609012055,274.6612609012055,0.0,0.5639682886002928,False,False,,450748.27082237665,1149247.7220254836
8521,0.04455,0.06925,0.0717,0.12905,0.25425,0.29865,0.30235,0.3447,0.2672,0.17215,0.61662877,-0.061715424,-0.6272874,-0.011665232,-9.200936205321975,-15.4728221311195,-6.271885925797525,0,36.00128,7.336733,2.2843437,63.862144,0.0,298.5411450234915,0.0,0.0,0.0,0.0,0.0,False,False,,450748.27082237665,1149347.7220254836
8522,0.0366,0.0599,0.0612,0.1063,0.17815,0.2116,0.22375,0.2469,0.25225,0.16835,0.57045096,0.05987393,-0.5776485,0.09254094,-8.550351712744064,-14.105701281864896,-5.555349569120832,0,36.00128,8.6305895,0.60952425,63.388268,0.0,325.4361228621802,0.0,0.0,0.0,0.0,0.0,False,False,,450748.27082237665,1149447.7220254836
8523,0.04865,0.071,0.08525,0.1191,0.16535,0.193,0.1916,0.23035,0.2899,0.20485,0.38414305,0.2041537,-0.45925358,0.21920705,-9.379297904921811,-14.897715015203204,-5.518417110281392,0,19.09607,5.0715246,2.4793406,51.844795,0.0,352.3311007008689,0.0,0.0,0.0,0.0,0.0,False,False,,450748.27082237665,1149547.7220254836
8524,0.0369,0.0581,0.0516,0.10275,0.19885,0.2394,0.2312,0.2653,0.1988,0.11335,0.63507783,-0.07534883,-0.5983408,-0.03413691,-9.762743020422539,-14.609028818593833,-4.846285798171294,0,19.09607,4.5454073,0.122615054,52.11827,0.0,379.2228049816913,0.0,0.0,0.0,0.0,0.0,False,False,,450748.27082237665,1149647.7220254836
8525,0.0371,0.06065,0.051,0.1092,0.2136,0.2604,0.2553,0.2859,0.1981,0.11175,0.66699314,-0.1261579,-0.6160785,-0.07996302,-8.291795168997936,-14.02092020166588,-5.729125032667945,0,19.09607,4.9405003,0.38579607,46.68486,0.0,406.119554873034,0.0,0.0,0.0,0.0,0.0,False,False,,450748.27082237665,1149747.7220254836
8526,0.06065,0.08945,0.10185,0.15705,0.20255,0.22455,0.21335,0.2446,0.2784,0.1929,0.35374364,0.13228267,-0.40918097,0.16239971,-9.188830041631267,-15.151084981508232,-5.962254939876965,0,19.09607,4.9367733,0.49952906,44.832115,24.72233610457414,386.9995509378539,0.0,0.0,0.0,0.0,0.0,False,False,,450748.27082237665,1149847.7220254836
8527,0.0968,0.1396,0.1684,0.1964,0.2119,0.2275,0.2185,0.2389,0.3177,0.2648,0.12949082,0.18500559,-0.22032954,0.21312706,-13.7805239400683,-21.436739815505625,-7.656215875437326,0,19.09607,5.682505,0.5551093,44.726707,239.1643880833762,329.6378777509019,0.0,0.0,0.0,0.0,0.0,False,False,,450748.27082237665,1149947.7220254836
8528,0.0464,0.0722,0.0724,0.1319,0.1761,0.2036,0.2081,0.2335,0.2721,0.1792,0.48377898,0.13327779,-0.48483765,0.15025043,-9.552068659872646,-14.641406355267007,-5.089337695394361,12,20.266092,6.285693,0.9666575,47.662724,100.8397414124454,272.27620456394993,0.0,0.0,0.0,0.0,0.0,False,False,,450748.27082237665,1150047.7220254836
8529,0.0537,0.08055,0.08575,0.12825,0.21345,0.24085,0.23155,0.2669,0.23785,0.15955,0.45950204,0.013421394,-0.48381928,0.06298757,-7.584347441567844,-12.287322475713552,-4.702975034145708,80,20.266092,6.801522,1.4297684,47.592014,0.0,214.914531376998,0.0,0.0,0.0,0.0,0.0,False,False,,450748.27082237665,1150147.7220254836
8530,0.04945,0.0861,0.05695,0.1383,0.31455,0.36025,0.3509,0.38225,0.2386,0.1331,0.72073066,-0.19050041,-0.6059497,-0.15059638,-8.940706882585484,-16.088821618198086,-7.148114735612602,6,20.266092,5.2773,0.22782391,53.578743,0.0,157.552858190046,0.0,0.0,0.0,0.0,0.0,False,False,,450748.27082237665,1150247.7220254836
8531,0.05715,0.0846,0.09705,0.1406,0.218,0.2543,0.24315,0.2702,0.2871,0.1978,0.4294532,0.08288542,-0.48375285,0.12250711,-9.404755465218813,-15.486294605706851,-6.081539140488038,3,20.266092,5.154595,0.46589497,61.799305,0.0,88.66482535514818,0.0,0.0,0.0,0.0,0.0,False,False,,450748.27082237665,1150347.7220254836
8532,0.08925,0.11055,0.1265,0.152,0.17235,0.18335,0.1728,0.2001,0.2233,0.18165,0.1546943,0.12749304,-0.21969298,0.14341748,-9.325839491458652,-15.743007903232765,-6.417168411774114,0,20.266092,6.171693,0.6720389,62.68308,282.7002313557397,10.69741467337027,0.0,0.0,0.0,0.0,0.0,False,False,,450748.27082237665,1150447.7220254836
8533,0.1149,0.146,0.1778,0.2003,0.2303,0.2438,0.2342,0.2622,0.294,0.2609,0.13689321,0.11321469,-0.23198317,0.1494701,-5.952062639717555,-13.682455499571516,-7.730392859853961,1436,29.53489,5.9027486,2.2701316,61.81086,254.45178152599328,54.95215036908076,0.0,0.0,0.0,0.0,0.0,False,False,,450748.27082237665,1150547.7220254836
8534,0.0573,0.0871,0.09395,0.14225,0.1705,0.19365,0.19965,0.23125,0.28265,0.20685,0.3600136,0.17209204,-0.39250216,0.1888564,-10.625903193083417,-16.796619104756214,-6.170715911672797,294,29.53489,4.8395767,1.0426973,62.478638,136.90362580095197,150.87790772868263,0.0,0.0,0.0,0.0,0.0,False,False,,450748.27082237665,1150647.7220254836
8535,0.0443,0.0666,0.0611,0.1155,0.2191,0.2502,0.268,0.2927,0.2603,0.1534,0.6286843,-0.014575044,-0.60191274,0.014360138,-10.251784991838274,-15.313593167752789,-5.061808175914514,15,29.53489,5.0203853,0.16965996,62.531803,111.69350121473354,248.12689219606438,4.0,325.4856274552893,81.37140686382233,49.2889171002134,0.6704730236934238,False,False,,450748.27082237665,1150747.7220254836
8536,0.0627,0.0826,0.0985,0.1388,0.1949,0.2231,0.2291,0.2609,0.3178,0.2282,0.3986569,0.16218685,-0.47000325,0.17582259,-9.749061940613547,-15.256262479433495,-5.507200538819948,0,29.53489,4.7962704,0.41063172,61.68706,0.0,346.10083034723493,0.0,0.0,0.0,0.0,0.0,False,False,,450748.27082237665,1150847.7220254836
8537,0.0651,0.0821,0.107,0.1354,0.1711,0.1988,0.2037,0.2375,0.3458,0.2524,0.31123272,0.25859874,-0.42547238,0.25498888,-11.47051562133889,-17.599412972784997,-6.128897351446106,0,29.53489,4.6868,0.1472384,54.174545,0.0,423.89113522088223,0.0,0.0,0.0,0.0,0.0,False,False,,450748.27082237665,1150947.7220254836
8538,0.0749,0.0986,0.1284,0.169,0.2278,0.2541,0.2607,0.2946,0.3957,0.2705,0.3400154,0.20566732,-0.451155,0.21926256,-9.774103634802152,-15.925069263916257,-6.150965629114104,0,31.262264,4.8433876,0.46431896,53.78905,0.0,494.7863436894541,0.0,0.0,0.0,0.0,0.0,False,False,,450748.27082237665,1151047.7220254836
8539,0.0596,0.0816,0.0889,0.138,0.2179,0.2442,0.2529,0.2899,0.3292,0.2098,0.47981277,0.13107713,-0.5121076,0.14453873,-8.481091116845857,-13.349461799026976,-4.868370682181119,0,31.262264,4.9528837,0.3358777,59.860703,56.9108776876378,564.2516792999659,0.0,0.0,0.0,0.0,0.0,False,False,,450748.27082237665,1151147.7220254836
8540,0.0359,0.0625,0.0527,0.1123,0.2386,0.2771,0.2812,0.3199,0.2393,0.136,0.6843366,-0.08049951,-0.63631076,-0.04120833,-7.361754432143391,-13.28595079037228,-5.924196358228889,0,31.262264,6.2430573,2.1173892,63.079975,222.14626415931815,634.4762964342594,0.0,0.0,0.0,0.0,0.0,False,False,,450748.27082237665,1151247.7220254836
8541,0.0323,0.0555,0.0359,0.0986,0.2333,0.2898,0.2915,0.3145,0.2077,0.0916,0.7806964,-0.1678686,-0.6801153,-0.1413465,-7.564116471113829,-13.029261271282648,-5.465144800168819,0,31.262264,6.000384,0.82748437,63.574123,208.84732458977166,707.5600812248023,0.0,0.0,0.0,0.0,0.0,False,False,,450748.27082237665,1151347.7220254836
8542,0.0318,0.0617,0.0467,0.1053,0.2219,0.2621,0.2661,0.3011,0.2104,0.1197,0.70140666,-0.116894,-0.62355095,-0.07351353,-8.91463907163556,-14.528246397213291,-5.61360732557773,0,31.262264,9.113823,1.4864588,62.341927,17.70144019499592,783.3845970361043,1.0,400.8331462212399,400.8331462212399,0.0,0.5476387318006685,False,False,,450748.27082237665,1151447.7220254836
8543,0.0542,0.0838,0.0805,0.1222,0.2089,0.2377,0.2438,0.2708,0.2525,0.1831,0.5035461,0.017529717,-0.48840046,0.0554675,-10.972807444856876,-17.702314341966648,-6.729506897109772,1657,41.546852,8.285967,2.7859852,61.883663,0.9026496520131159,862.5834890460012,2.0,4899.437962021012,2449.718981010506,3283.9249577508617,0.40809344217350935,False,False,,450748.27082237665,1151547.7220254836
8544,0.0961,0.1207,0.1323,0.1735,0.2395,0.2694,0.2648,0.2979,0.3055,0.2708,0.3336691,0.07136593,-0.37380028,0.09628143,-8.39519946158687,-15.083524236147099,-6.688324774560229,5091,41.546852,6.4175177,0.1263,52.88701,572.9365644034051,942.2283085469311,1.0,1297.7735907802091,1297.7735907802091,0.0,0.5914717338440904,False,False,,450748.27082237665,1151647.7220254836
8545,0.1005,0.137,0.1632,0.1935,0.2838,0.3191,0.3262,0.3529,0.3205,0.24,0.3330609,-0.008814013,-0.40846288,0.06260982,-10.411763766788075,-16.66302804630177,-6.251264279513693,2407,41.546852,6.369798,0.80855024,50.25145,560.583505551044,1022.5268641756146,4.0,5519.718809928292,1379.929702482073,125.07875027975369,0.5900357025071556,False,False,,450748.27082237665,1151747.7220254836
8546,0.0501,0.0749,0.0773,0.1309,0.2056,0.2321,0.2211,0.2651,0.2518,0.1678,0.48190352,0.064918585,-0.49391893,0.09645179,-9.698816701480348,-16.01871954734867,-6.319902845868322,3,41.546852,3.6892495,0.57842946,48.268448,312.7959746689335,1103.0282099856695,0.0,0.0,0.0,0.0,0.0,False,False,,450748.27082237665,1151847.7220254836
8547,0.24945,0.2766,0.28505,0.30785,0.318,0.33625,0.3132,0.3285,0.38425,0.36495,0.047053892,0.10187109,-0.062054925,0.08657007,-9.358829190338913,-13.715855000835248,-4.357025810496335,3679,41.546852,5.501422,0.47693223,43.76687,50.83762032456643,1183.751073601372,0.0,0.0,0.0,0.0,0.0,False,False,,450748.27082237665,1151947.7220254836
8548,0.11605,0.14635,0.15265,0.17725,0.23155,0.2591,0.25735,0.28375,0.2864,0.23405,0.25536585,0.053425275,-0.27495667,0.08080496,-3.1038059192822045,-8.660328025729532,-5.556522106447328,1897,31.772919,5.717649,1.2786704,44.062416,701.0163479269277,1266.588667600568,1.0,1661.193774115854,1661.193774115854,0.0,0.42974549014632285,False,False,,450748.27082237665,1152047.7220254836
8549,0.13205,0.1594,0.1762,0.1915,0.20415,0.22185,0.2285,0.25865,0.3657,0.3357,0.12923151,0.23089871,-0.17813867,0.200953,-6.425555118728732,-10.67243814891515,-4.246883030186418,736,31.772919,6.644241,0.56528467,42.884415,884.56372639114,1350.7548363589408,1.0,729.4718087556371,729.4718087556371,0.0,0.27137803018324935,False,False,,450748.27082237665,1152147.7220254836
8550,0.14265,0.17595,0.18315,0.2231,0.26075,0.2715,0.27835,0.3037,0.33965,0.2846,0.20628387,0.09919095,-0.2254017,0.1078618,-7.218562082798809,-11.921292441859634,-4.702730359060825,760,31.772919,7.126716,0.1209276,40.733616,1043.2663373817486,1432.0175315083134,1.0,401.6714073507428,401.6714073507428,0.0,0.3750203175231081,False,False,,450748.27082237665,1152247.7220254836
8551,0.0807,0.1091,0.11125,0.17695,0.2714,0.3044,0.295,0.34465,0.2963,0.22205,0.45230767,0.0021985576,-0.4600346,0.040663876,-7.234984478870321,-13.406582815848147,-6.171598336977826,769,31.772919,5.663636,0.4124932,38.00806,601.1963142180243,1497.3508179117,0.0,0.0,0.0,0.0,0.0,False,False,,450748.27082237665,1152347.7220254836
8552,0.03975,0.0643,0.0485,0.1199,0.24545,0.29525,0.2995,0.3362,0.24265,0.13215,0.72126436,-0.104860246,-0.64650905,-0.076300755,-8.947015648281845,-14.308238901019314,-5.361223252737469,240,31.772919,5.356822,0.69134396,36.754856,80.43290242300155,1563.7507205205684,0.0,0.0,0.0,0.0,0.0,False,False,,450748.27082237665,1152447.7220254836
8553,0.0687,0.0963,0.1061,0.1449,0.271,0.3178,0.3336,0.3562,0.2802,0.1763,0.51739824,-0.08699903,-0.55198884,-0.020289125,-9.396886450093985,-14.807695006416893,-5.410808556322907,0,13.038942,6.4454694,2.6130893,34.797558,0.0,1633.4780661062807,0.0,0.0,0.0,0.0,0.0,False,False,,450748.27082237665,1152547.7220254836
8554,0.1503,0.202,0.23805,0.26975,0.3048,0.32355,0.3226,0.34255,0.36245,0.30495,0.15080711,0.05817093,-0.22988942,0.11887459,-11.11059544584456,-17.57614266247664,-6.465547216632082,52,36.00128,11.224399,0.75050646,37.136658,201.90558351100177,153.62929105845444,0.0,0.0,0.0,0.0,0.0,False,False,,450848.27082237665,1149147.7220254836
8555,0.0663,0.0952,0.0984,0.1436,0.21425,0.2366,0.2325,0.2654,0.26345,0.1916,0.4052584,0.062405474,-0.41898075,0.09543631,-8.727227301700674,-14.775150686715012,-6.047923385014338,0,36.00128,8.343151,0.24610215,64.82811,0.0,175.3307469912717,0.0,0.0,0.0,0.0,0.0,False,False,,450848.27082237665,1149247.7220254836
8556,0.0547,0.078,0.0936,0.1297,0.1831,0.20645,0.2124,0.23825,0.279,0.20725,0.38823533,0.13553116,-0.46280995,0.16492106,-10.79125511862762,-15.613737061076021,-4.822481942448402,0,36.00128,6.2879915,2.8492541,64.1952,0.0,202.22572482996043,0.0,0.0,0.0,0.0,0.0,False,False,,450848.27082237665,1149347.7220254836
8557,0.0488,0.07125,0.0817,0.1241,0.16585,0.1903,0.1944,0.22135,0.26695,0.204,0.40818548,0.1572559,-0.4635799,0.17817014,-10.828505006242183,-15.196310339250644,-4.3678053330084605,0,36.00128,5.97035,1.8341439,63.50073,0.0,229.1207026686492,0.0,0.0,0.0,0.0,0.0,False,False,,450848.27082237665,1149447.7220254836
8558,0.03805,0.064,0.0537,0.1117,0.24065,0.27815,0.2752,0.31585,0.22475,0.1235,0.67345697,-0.10091012,-0.62264144,-0.058813576,-10.053135487009248,-15.611130684864024,-5.557995197854776,0,19.09607,6.3511734,1.190208,51.78476,0.0,256.01568050733795,0.0,0.0,0.0,0.0,0.0,False,False,,450848.27082237665,1149547.7220254836
8559,0.0433,0.06675,0.05815,0.11155,0.205,0.2383,0.2383,0.2735,0.22705,0.12765,0.60769105,-0.02417533,-0.56236684,0.006351449,-7.300722890551182,-13.109603926009129,-5.808881035457947,0,19.09607,5.125406,0.07331143,44.879787,0.0,282.90787963113854,0.0,0.0,0.0,0.0,0.0,False,False,,450848.27082237665,1149647.7220254836
8560,0.11295,0.16505,0.2069,0.2646,0.29985,0.3238,0.3096,0.34345,0.422,0.3275,0.19883832,0.15363586,-0.3045402,0.1962528,-10.397158562911644,-16.673895840006967,-6.276737277095323,0,19.09607,5.507071,1.2734082,45.610065,150.28441362191924,309.8046295224813,0.0,0.0,0.0,0.0,0.0,False,False,,450848.27082237665,1149747.7220254836
8561,0.045,0.07,0.07005,0.13085,0.16305,0.18695,0.19635,0.22115,0.2586,0.17405,0.4740991,0.13682824,-0.47437575,0.1531579,-9.258506237308643,-14.595194573364155,-5.336688336055513,96,19.09607,5.7784157,0.36496747,45.148003,214.4420519788659,305.08716817924216,0.0,0.0,0.0,0.0,0.0,False,False,,450848.27082237665,1149847.7220254836
8562,0.0503,0.08175,0.07235,0.1389,0.2027,0.22595,0.23125,0.2626,0.2874,0.1842,0.523386,0.108261846,-0.47763583,0.12193984,-9.260526009466886,-14.451071687152343,-5.190545677685456,0,19.09607,6.722827,0.65985894,42.544876,0.0,247.7254949922902,0.0,0.0,0.0,0.0,0.0,False,False,,450848.27082237665,1149947.7220254836
8563,0.04315,0.06675,0.0554,0.1271,0.232,0.2576,0.25755,0.2822,0.19995,0.1033,0.6459498,-0.12590165,-0.58834416,-0.08155744,-10.118157152301979,-14.902172769367553,-4.784015617065574,0,20.266092,5.0766144,0.038266957,45.669617,0.0,190.36382180533823,0.0,0.0,0.0,0.0,0.0,False,False,,450848.27082237665,1150047.7220254836
8564,0.0879,0.1254,0.148,0.182,0.2397,0.2678,0.2703,0.2967,0.3035,0.2184,0.2923739,0.05785988,-0.36618647,0.11522784,-9.007105109735404,-13.48582295731202,-4.4787178475766165,0,20.266092,5.4529467,0.27580264,40.2365,0.0,133.0021486183863,0.0,0.0,0.0,0.0,0.0,False,False,,450848.27082237665,1150147.7220254836
8565,0.1336,0.1793,0.2082,0.2685,0.2912,0.3188,0.2942,0.3262,0.3424,0.2713,0.17117837,0.07571475,-0.24266104,0.12551104,-9.347543699037075,-13.949505104260515,-4.60196140522344,0,20.266092,5.2895184,1.0394361,47.745167,0.0,75.64047543143427,0.0,0.0,0.0,0.0,0.0,False,False,,450848.27082237665,1150247.7220254836
8566,0.0964,0.1143,0.1273,0.1497,0.1631,0.1727,0.161,0.1827,0.2116,0.1871,0.11689215,0.13580248,-0.16963314,0.13667616,-9.32653677892634,-15.713616435763065,-6.387079656836725,0,20.266092,7.724014,1.180696,60.93458,109.64728823193153,18.2788022444823,0.0,0.0,0.0,0.0,0.0,False,False,,450848.27082237665,1150347.7220254836
8567,0.0491,0.072,0.06195,0.11675,0.18055,0.1984,0.20775,0.20835,0.1895,0.13585,0.54060066,-0.045940816,-0.4852547,-0.010623652,-10.616243126697832,-16.198547151477804,-5.5823040247799725,712,20.266092,6.841427,1.5377238,52.91856,77.64017987689343,28.013594866129083,0.0,0.0,0.0,0.0,0.0,False,False,,450848.27082237665,1150447.7220254836
8568,0.04545,0.066,0.07705,0.10955,0.1997,0.23505,0.25085,0.2637,0.22815,0.1576,0.5300396,-0.047390394,-0.58339906,0.014796321,-9.117776724847012,-17.114522716712955,-7.996745991865943,54,29.53489,4.865865,2.3525152,60.22136,409.4647490648889,39.784763682103595,0.0,0.0,0.0,0.0,0.0,False,False,,450848.27082237665,1150547.7220254836
8569,0.0409,0.0505,0.06085,0.08675,0.1757,0.20415,0.21215,0.2503,0.17195,0.1565,0.55421245,-0.104660235,-0.61545783,-0.04167955,-8.81098703284779,-15.032346383047456,-6.221359350199666,0,29.53489,4.397893,0.03049167,61.43984,91.9694998334987,137.96705730562604,0.0,0.0,0.0,0.0,0.0,False,False,,450848.27082237665,1150647.7220254836
8570,0.05845,0.083,0.10545,0.1421,0.19245,0.2246,0.2306,0.2546,0.31025,0.23095,0.3724148,0.1472682,-0.47066325,0.17970917,-10.746629617863555,-16.52431297817911,-5.777683360315557,0,29.53489,5.070815,0.9698947,61.449635,0.0,211.20943473435665,0.0,0.0,0.0,0.0,0.0,False,False,,450848.27082237665,1150747.7220254836
8571,0.0642,0.0808,0.1048,0.1369,0.1785,0.2019,0.2123,0.2389,0.3464,0.2457,0.3390098,0.24002148,-0.44865236,0.24007149,-11.233434011473388,-17.37085201702561,-6.13741800555222,0,29.53489,4.9822955,0.34757125,62.043888,0.0,282.474154502952,0.0,0.0,0.0,0.0,0.0,False,False,,450848.27082237665,1150847.7220254836
8572,0.055,0.07485,0.0842,0.12525,0.19485,0.2196,0.22665,0.2583,0.30075,0.20845,0.45825964,0.14050055,-0.50348264,0.15496546,-9.944754116880713,-15.094671569822657,-5.149917452941944,0,29.53489,6.106566,0.8401369,53.322197,0.0,353.37770456598423,0.0,0.0,0.0,0.0,0.0,False,False,,450848.27082237665,1150947.7220254836
8573,0.0585,0.0765,0.0986,0.1283,0.1768,0.2027,0.2081,0.2356,0.3218,0.22875,0.35702643,0.21456876,-0.46240336,0.22387187,-10.391548092854652,-15.47374581248118,-5.082197719626528,0,31.262264,5.3399506,0.18559739,62.0628,63.95561691996579,422.84801826291954,0.0,0.0,0.0,0.0,0.0,False,False,,450848.27082237665,1151047.7220254836
8574,0.05045,0.0768,0.08085,0.13085,0.24645,0.2912,0.29575,0.3327,0.279,0.1731,0.5706319,-0.029143067,-0.5877063,0.01933295,-7.486009569694927,-13.983488033927403,-6.497478464232476,0,31.262264,5.9938335,2.6154115,62.074783,225.4655166085906,493.0721663386209,0.0,0.0,0.0,0.0,0.0,False,False,,450848.27082237665,1151147.7220254836
8575,0.04275,0.0728,0.05535,0.1216,0.28975,0.338,0.35045,0.38405,0.2403,0.1324,0.7272055,-0.18645792,-0.65599525,-0.14161283,-7.090130573512851,-13.325181454512126,-6.2350508809992755,522,31.262264,5.6340337,2.048799,64.71553,0.0,566.4501004252924,0.0,0.0,0.0,0.0,0.0,False,False,,450848.27082237665,1151247.7220254836
8576,0.032,0.0562,0.0426,0.0945,0.2397,0.2838,0.285,0.3201,0.1912,0.0999,0.7399267,-0.19697605,-0.6705744,-0.15105304,-9.270473872442915,-15.504089902140688,-6.233616029697773,2037,31.262264,8.853204,1.5868299,64.994995,0.0,642.8641056280472,1.0,792.8234883827229,792.8234883827229,0.0,0.6785588358180628,False,False,,450848.27082237665,1151347.7220254836
8577,0.1576,0.1973,0.227,0.2517,0.3103,0.3434,0.3287,0.3504,0.3454,0.2826,0.18301243,0.024773771,-0.24980988,0.08132614,-9.327748882668647,-14.986234745581747,-5.6584858629131,319,31.262264,5.9243994,0.7597275,63.839615,424.399334975591,722.4679929599339,7.0,2059.469829384365,294.20997562633784,217.17364613967496,0.6229751990199731,False,False,,450848.27082237665,1151447.7220254836
8578,0.1071,0.14,0.1502,0.208,0.2699,0.3034,0.2958,0.3244,0.331,0.2797,0.32645744,0.056158263,-0.3575034,0.08856461,-5.388721930604972,-10.419192175079948,-5.030470244474976,2453,41.546852,5.7428007,0.12807672,63.29781,319.26718830336864,802.2243689458694,7.0,2293.031789409761,327.57596991568016,365.45094721710154,0.685456672019863,False,False,,450848.27082237665,1151547.7220254836
8579,0.0612,0.0856,0.0905,0.1505,0.2545,0.2951,0.292,0.3137,0.2724,0.2119,0.5267974,-0.034727152,-0.5466101,0.013545595,-8.74503552675007,-13.37148874275265,-4.626453216002579,4922,41.546852,6.501291,0.7197648,60.432175,644.0875824975541,882.685574362902,4.0,5383.738083414602,1345.9345208536506,122.95796126161156,0.5812923741443227,False,False,,450848.27082237665,1151647.7220254836
8580,0.0538,0.085,0.078,0.1347,0.2418,0.2824,0.2754,0.303,0.2353,0.1564,0.55857384,-0.078519695,-0.5283019,-0.024747105,-7.739696812789075,-14.216476333738719,-6.476779520949644,2206,41.546852,5.766275,1.4007363,51.571304,790.2499120073085,963.225705810764,1.0,1407.278065904799,1407.278065904799,0.0,0.5455150599693877,False,False,,450848.27082237665,1151747.7220254836
8581,0.1225,0.15015,0.15765,0.18185,0.23695,0.2617,0.2571,0.292,0.31165,0.2635,0.23978299,0.09591212,-0.26261508,0.105666175,-8.35008807676764,-15.092367791308085,-6.7422797145404445,2248,41.546852,6.7865543,0.30451038,50.338543,549.3208987459109,1044.5761813517809,4.0,5909.468262043391,1477.3670655108479,92.46566675077068,0.5875863926331426,False,False,,450848.27082237665,1151847.7220254836
8582,0.10525,0.13285,0.1361,0.16975,0.2267,0.24765,0.2533,0.27405,0.2931,0.2543,0.3009759,0.072840385,-0.31192544,0.08968579,-6.8295246584486105,-12.058395227100693,-5.228870568652082,3404,41.546852,6.648689,1.4721984,46.710384,532.984860724905,1128.4211767699474,2.0,3786.491217173095,1893.2456085865474,266.7909608133178,0.4664966581592438,False,False,,450848.27082237665,1151947.7220254836
8583,0.14125,0.1678,0.1791,0.2104,0.21565,0.23205,0.2263,0.25595,0.34645,0.31605,0.116428204,0.2097774,-0.1484395,0.17691186,-4.756639152441957,-11.236569611694641,-6.479930459252684,1845,31.772919,6.709064,0.6406434,45.54732,884.7720685370881,1212.8914781949434,3.0,4139.643804883292,1379.8812682944308,396.3275742164997,0.4928762913143016,False,False,,450848.27082237665,1152047.7220254836
8584,0.1359,0.1645,0.1765,0.2081,0.2223,0.2362,0.2336,0.2561,0.3112,0.2816,0.13923436,0.14243758,-0.17357449,0.13789077,-7.018021633616116,-12.245043133195246,-5.22702149957913,1052,31.772919,6.3895893,0.21794589,43.71364,1062.6836935542576,1290.9909379534947,0.0,0.0,0.0,0.0,0.0,False,False,,450848.27082237665,1152147.7220254836
8585,0.1252,0.15605,0.16955,0.19125,0.21875,0.25205,0.2431,0.2784,0.332,0.29675,0.17823823,0.15458179,-0.21808845,0.15318726,-5.861930299890354,-9.7079837957358,-3.846053495845445,797,31.772919,6.563351,1.0643779,42.095646,958.087353946161,1356.3104533205176,0.0,0.0,0.0,0.0,0.0,False,False,,450848.27082237665,1152247.7220254836
8586,0.14,0.1752,0.1929,0.2199,0.2313,0.2499,0.2452,0.2848,0.3769,0.3514,0.119379126,0.21170229,-0.16650808,0.19329844,-7.458434985553861,-9.965333979340091,-2.50689899378623,1993,31.772919,6.8262453,0.36032182,38.78534,974.2170487641787,1422.4328228013069,2.0,2789.294778931261,1394.6473894656306,837.3202712664358,0.3080064645512262,False,False,,450848.27082237665,1152347.7220254836
8587,0.0971,0.13115,0.1315,0.18035,0.2361,0.2645,0.2629,0.2966,0.31595,0.26955,0.33316427,0.091647245,-0.3343484,0.10830396,-7.409765342995767,-11.394577218397048,-3.984811875401281,1534,31.772919,6.8571787,1.4752578,37.54619,776.6103686566345,1492.0621340628588,0.0,0.0,0.0,0.0,0.0,False,False,,450848.27082237665,1152447.7220254836
8588,0.0421,0.0725,0.0576,0.1253,0.255,0.3028,0.3034,0.3528,0.2609,0.1445,0.68088645,-0.07531458,-0.6142592,-0.04066271,-6.411014491341079,-10.91891668958539,-4.507902198244312,427,13.038942,5.837415,0.38336697,35.75172,384.4331830643724,1564.9867742097374,0.0,0.0,0.0,0.0,0.0,False,False,,450848.27082237665,1152547.7220254836
